node,event,sequence,frame_id,queue_size,queue_max_size,queue_wait_ms,reason,status,timing_valid,timing_source,received_count,processed_count,failed_count,dropped_count,hydra_published_count,frame_fifo_size,frame_fifo_max_size,total_delay_ms,coordinator_delay_ms,classifier_delay_ms,sent_to_classifier_delay_ms,callback_enqueue_delay_ms,frame_queue_wait_ms,classifier_debug_record_delay_ms,image_conversion_delay_ms,sam_prepare_ms,sam_inference_ms,sam_restore_ms,sam_other_ms,sam_delay_ms,geometry_metadata_ms,frame_assignment_ms,track_association_ms,crop_update_ms,run_rap_other_ms,active_segments_publish_ms,semantic_dispatch_ms,quality_deferred_release_ms,rap_delay_ms,label_map_delay_ms,metadata_delay_ms,result_message_build_delay_ms,classifier_other_ms,hydra_build_delay_ms,hydra_depth_filter_ms,hydra_metadata_build_ms,hydra_build_other_ms,hydra_publish_delay_ms,unknown_publish_delay_ms,coordinator_other_ms,pipeline_wait_ms,num_masks,num_known,num_unknown,num_unknown_tracks,num_vlm_queued,unknown_track_id,candidate_id,track_seen_count,best_frame_score,predicted_label,label_confidence,mobility_class,mobility_confidence,vlm_delay_ms,total_age_ms,backend,model
rsg_object_detection,dropped_oldest,1210,rsg_20260806_82_254880000_001210,0,1,0.0,frame_fifo_full,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,1210,rsg_20260806_82_254880000_001210,,,0.0,frame_fifo_full,dropped,True,fifo_cached_frame,1210,97,0,1111,97,0,1,40.540435002185404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,1211,rsg_20260806_82_304879999_001211,0,1,0.0,frame_fifo_full,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,1211,rsg_20260806_82_304879999_001211,,,0.0,frame_fifo_full,dropped,True,fifo_cached_frame,1211,97,0,1112,97,0,1,59.99062699993374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,1212,rsg_20260806_82_354879999_001212,0,1,0.0,frame_fifo_full,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,1212,rsg_20260806_82_354879999_001212,,,0.0,frame_fifo_full,dropped,True,fifo_cached_frame,1212,97,0,1113,97,0,1,39.21735400217585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,1213,rsg_20260806_82_404880000_001213,0,1,0.0,frame_fifo_full,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,1213,rsg_20260806_82_404880000_001213,,,0.0,frame_fifo_full,dropped,True,fifo_cached_frame,1213,97,0,1114,97,0,1,106.79611100204056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,1214,rsg_20260806_82_504880000_001214,0,1,0.0,frame_fifo_full,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,1214,rsg_20260806_82_504880000_001214,,,0.0,frame_fifo_full,dropped,True,fifo_cached_frame,1214,97,0,1115,97,0,1,56.91158599802293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,1215,rsg_20260806_82_554879999_001215,0,1,0.0,frame_fifo_full,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,1215,rsg_20260806_82_554879999_001215,,,0.0,frame_fifo_full,dropped,True,fifo_cached_frame,1215,97,0,1116,97,0,1,85.90027500031283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,1216,rsg_20260806_82_654880000_001216,0,1,0.0,frame_fifo_full,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,1216,rsg_20260806_82_654880000_001216,,,0.0,frame_fifo_full,dropped,True,fifo_cached_frame,1216,97,0,1117,97,0,1,53.37807099567726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,1217,rsg_20260806_82_704880000_001217,0,1,0.0,frame_fifo_full,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,1217,rsg_20260806_82_704880000_001217,,,0.0,frame_fifo_full,dropped,True,fifo_cached_frame,1217,97,0,1118,97,0,1,54.47749599989038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,frame_trace,1206,rsg_20260806_82_054879999_001206,,,,ok,sent_to_hydra,,,,,,,,,,699.1580710018752,13.584925000031944,679.1134930026601,3.95112900150707,0.18912599625764415,3.7620030052494258,0.005472000339068472,1.7307730013271794,0.17075700452551246,334.95925599709153,18.717721999564674,0.005823996616527438,353.85355899779825,70.87607199355261,94.20881499681855,4.959575999237131,107.36566499690525,0.5889140156796202,1.3616409996757284,0.33725899993442,0.004704001185018569,279.7199259948684,5.288865002512466,0.1347880024695769,38.34202900179662,0.04355300188763067,9.597796000889502,9.01224200060824,0.08358600462088361,0.5019679956603795,3.2227219999185763,0.7586790015920997,0.005727997631765902,2.5030519973370247,8,0,8,0,0,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,1219,rsg_20260806_82_804879999_001219,0,1,0.0,frame_fifo_full,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,1219,rsg_20260806_82_804879999_001219,,,0.0,frame_fifo_full,dropped,True,fifo_cached_frame,1219,98,0,1119,98,0,1,99.21572000166634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,1220,rsg_20260806_82_904880000_001220,0,1,0.0,frame_fifo_full,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,1220,rsg_20260806_82_904880000_001220,,,0.0,frame_fifo_full,dropped,True,fifo_cached_frame,1220,98,0,1120,98,0,1,49.67309399944497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,1221,rsg_20260806_82_954880000_001221,0,1,0.0,frame_fifo_full,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,1221,rsg_20260806_82_954880000_001221,,,0.0,frame_fifo_full,dropped,True,fifo_cached_frame,1221,98,0,1121,98,0,1,51.780038003926165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,1222,rsg_20260806_83_004879999_001222,0,1,0.0,frame_fifo_full,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,1222,rsg_20260806_83_004879999_001222,,,0.0,frame_fifo_full,dropped,True,fifo_cached_frame,1222,98,0,1122,98,0,1,51.773413993942086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,1223,rsg_20260806_83_054879999_001223,0,1,0.0,frame_fifo_full,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,1223,rsg_20260806_83_054879999_001223,,,0.0,frame_fifo_full,dropped,True,fifo_cached_frame,1223,98,0,1123,98,0,1,97.16138600197155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,1224,rsg_20260806_83_154880000_001224,0,1,0.0,frame_fifo_full,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,1224,rsg_20260806_83_154880000_001224,,,0.0,frame_fifo_full,dropped,True,fifo_cached_frame,1224,98,0,1124,98,0,1,61.916058002680074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,1225,rsg_20260806_83_204880000_001225,0,1,0.0,frame_fifo_full,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,1225,rsg_20260806_83_204880000_001225,,,0.0,frame_fifo_full,dropped,True,fifo_cached_frame,1225,98,0,1125,98,0,1,86.97381099773338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,1226,rsg_20260806_83_304879999_001226,0,1,0.0,frame_fifo_full,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,1226,rsg_20260806_83_304879999_001226,,,0.0,frame_fifo_full,dropped,True,fifo_cached_frame,1226,98,0,1126,98,0,1,101.25773299660068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,1227,rsg_20260806_83_404880000_001227,0,1,0.0,frame_fifo_full,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,1227,rsg_20260806_83_404880000_001227,,,0.0,frame_fifo_full,dropped,True,fifo_cached_frame,1227,98,0,1127,98,0,1,48.104341003636364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,1228,rsg_20260806_83_454880000_001228,0,1,0.0,frame_fifo_full,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,1228,rsg_20260806_83_454880000_001228,,,0.0,frame_fifo_full,dropped,True,fifo_cached_frame,1228,98,0,1128,98,0,1,97.14291500131367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,1229,rsg_20260806_83_504880000_001229,0,1,0.0,frame_fifo_full,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,1229,rsg_20260806_83_504880000_001229,,,0.0,frame_fifo_full,dropped,True,fifo_cached_frame,1229,98,0,1129,98,0,1,9.321530000306666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,frame_trace,1218,rsg_20260806_82_754880000_001218,,,,ok,sent_to_hydra,,,,,,,,,,807.6972769995336,15.224142000079155,754.1853160000755,35.285393001686316,0.1338279980700463,35.15156500361627,0.007200003892648965,6.248190002224874,3.792083000007551,301.05542200180935,23.43517600093037,0.010017000022344291,328.2926980027696,57.462771008431446,79.55211299849907,4.366306973679457,225.70071200607345,0.5907720114919357,1.6629950041533448,0.6614279991481453,0.007199996616691351,370.04157900082646,5.540744001336861,0.1411889970768243,43.86120200069854,0.05971399514237419,10.900330998993013,10.228982995613478,0.09334700007457286,0.5780010033049621,3.5660919966176152,0.7531429946538992,0.004576009814627469,2.995225993799977,8,0,8,0,0,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,1231,rsg_20260806_83_604879999_001231,0,1,0.0,frame_fifo_full,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,1231,rsg_20260806_83_604879999_001231,,,0.0,frame_fifo_full,dropped,True,fifo_cached_frame,1231,99,0,1130,99,0,1,43.51108000264503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,1232,rsg_20260806_83_654880000_001232,0,1,0.0,frame_fifo_full,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,1232,rsg_20260806_83_654880000_001232,,,0.0,frame_fifo_full,dropped,True,fifo_cached_frame,1232,99,0,1131,99,0,1,45.670153995160945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,1233,rsg_20260806_83_704880000_001233,0,1,0.0,frame_fifo_full,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,1233,rsg_20260806_83_704880000_001233,,,0.0,frame_fifo_full,dropped,True,fifo_cached_frame,1233,99,0,1132,99,0,1,51.31448399333749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,1234,rsg_20260806_83_754880000_001234,0,1,0.0,frame_fifo_full,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,1234,rsg_20260806_83_754880000_001234,,,0.0,frame_fifo_full,dropped,True,fifo_cached_frame,1234,99,0,1133,99,0,1,50.49170699930983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,1235,rsg_20260806_83_804879999_001235,0,1,0.0,frame_fifo_full,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,1235,rsg_20260806_83_804879999_001235,,,0.0,frame_fifo_full,dropped,True,fifo_cached_frame,1235,99,0,1134,99,0,1,49.21560499496991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,1236,rsg_20260806_83_854879999_001236,0,1,0.0,frame_fifo_full,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,1236,rsg_20260806_83_854879999_001236,,,0.0,frame_fifo_full,dropped,True,fifo_cached_frame,1236,99,0,1135,99,0,1,49.4911019995925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,1237,rsg_20260806_83_904880000_001237,0,1,0.0,frame_fifo_full,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,1237,rsg_20260806_83_904880000_001237,,,0.0,frame_fifo_full,dropped,True,fifo_cached_frame,1237,99,0,1136,99,0,1,64.84404699585866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,1238,rsg_20260806_83_954880000_001238,0,1,0.0,frame_fifo_full,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,1238,rsg_20260806_83_954880000_001238,,,0.0,frame_fifo_full,dropped,True,fifo_cached_frame,1238,99,0,1137,99,0,1,142.18472899665358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,1239,rsg_20260806_84_004879999_001239,0,1,0.0,frame_fifo_full,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,1239,rsg_20260806_84_004879999_001239,,,0.0,frame_fifo_full,dropped,True,fifo_cached_frame,1239,99,0,1138,99,0,1,5.469381998409517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,1240,rsg_20260806_84_054879999_001240,0,1,0.0,frame_fifo_full,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,1240,rsg_20260806_84_054879999_001240,,,0.0,frame_fifo_full,dropped,True,fifo_cached_frame,1240,99,0,1139,99,0,1,6.493925000540912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,1241,rsg_20260806_84_104879999_001241,0,1,0.0,frame_fifo_full,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,1241,rsg_20260806_84_104879999_001241,,,0.0,frame_fifo_full,dropped,True,fifo_cached_frame,1241,99,0,1140,99,0,1,30.74051599833183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,1242,rsg_20260806_84_154880000_001242,0,1,0.0,frame_fifo_full,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,1242,rsg_20260806_84_154880000_001242,,,0.0,frame_fifo_full,dropped,True,fifo_cached_frame,1242,99,0,1141,99,0,1,52.76121599308681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,1243,rsg_20260806_84_204880000_001243,0,1,0.0,frame_fifo_full,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,1243,rsg_20260806_84_204880000_001243,,,0.0,frame_fifo_full,dropped,True,fifo_cached_frame,1243,99,0,1142,99,0,1,48.723845997301396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,1244,rsg_20260806_84_254880000_001244,0,1,0.0,frame_fifo_full,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,1244,rsg_20260806_84_254880000_001244,,,0.0,frame_fifo_full,dropped,True,fifo_cached_frame,1244,99,0,1143,99,0,1,131.41572999302298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,frame_trace,1230,rsg_20260806_83_554879999_001230,,,,ok,sent_to_hydra,,,,,,,,,,835.9354069980327,14.352530997712165,781.7454749965691,37.14205500000389,0.17869399744085968,36.96336100256303,0.004255998646840453,2.8514459991129115,0.20496599609032273,317.742792001809,19.887834998371545,0.006911999662406743,337.84250499593327,85.27692300413037,105.03348999918671,4.622890999598894,200.87169500766322,0.5080799892311916,1.4539000039803796,0.19709399930434301,0.0056969947763718665,397.99425000092015,2.6517919977777638,0.13846799993189052,40.22291699948255,0.04409700341057032,9.893996000755578,9.256217002985068,0.09453099482925609,0.5432480029412545,3.7933950006845407,0.6596039966098033,0.00553599966224283,2.6910900051007047,8,0,8,0,0,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,1246,rsg_20260806_84_404880000_001246,0,1,0.0,frame_fifo_full,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,1246,rsg_20260806_84_404880000_001246,,,0.0,frame_fifo_full,dropped,True,fifo_cached_frame,1246,100,0,1144,100,0,1,39.005660997645464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,1247,rsg_20260806_84_454880000_001247,0,1,0.0,frame_fifo_full,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,1247,rsg_20260806_84_454880000_001247,,,0.0,frame_fifo_full,dropped,True,fifo_cached_frame,1247,100,0,1145,100,0,1,87.98138400015887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,1248,rsg_20260806_84_554879999_001248,0,1,0.0,frame_fifo_full,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,1248,rsg_20260806_84_554879999_001248,,,0.0,frame_fifo_full,dropped,True,fifo_cached_frame,1248,100,0,1146,100,0,1,104.74259500188055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,1249,rsg_20260806_84_654880000_001249,0,1,0.0,frame_fifo_full,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,1249,rsg_20260806_84_654880000_001249,,,0.0,frame_fifo_full,dropped,True,fifo_cached_frame,1249,100,0,1147,100,0,1,49.75280299549922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,1250,rsg_20260806_84_704880000_001250,0,1,0.0,frame_fifo_full,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,1250,rsg_20260806_84_704880000_001250,,,0.0,frame_fifo_full,dropped,True,fifo_cached_frame,1250,100,0,1148,100,0,1,58.75937899691053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,1251,rsg_20260806_84_754880000_001251,0,1,0.0,frame_fifo_full,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,1251,rsg_20260806_84_754880000_001251,,,0.0,frame_fifo_full,dropped,True,fifo_cached_frame,1251,100,0,1149,100,0,1,37.20634300407255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,1252,rsg_20260806_84_804879999_001252,0,1,0.0,frame_fifo_full,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,1252,rsg_20260806_84_804879999_001252,,,0.0,frame_fifo_full,dropped,True,fifo_cached_frame,1252,100,0,1150,100,0,1,50.75219299760647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,,387,rsg_20260806_34_004879999_000387,,,,ok,vlm_done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rsg_obj_000014,rsg_unknown_rsg_20260806_34_004879999_000387_003_nanosam_007,16,0.6421186777643735,floor,0.98,static,0.99,5120.944802001759,50302.92619399552,qwen_http,Qwen3-VL-8B-Instruct-GGUF
rsg_object_detection,completed,387,rsg_20260806_34_004879999_000387,31,300,45181.9790879963,vlm_done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rsg_obj_000014,rsg_unknown_rsg_20260806_34_004879999_000387_003_nanosam_007,16,0.6421186777643735,,,,,,,,
rsg_object_detection,dequeued,387,rsg_20260806_34_004879999_000387,30,300,49939.919347001705,fifo_order,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rsg_obj_000023,rsg_unknown_rsg_20260806_34_004879999_000387_007_nanosam_006,2,0.6158946833254915,,,,,,,,
rsg_object_detection,dropped_oldest,1253,rsg_20260806_84_854879999_001253,0,1,0.0,frame_fifo_full,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,1253,rsg_20260806_84_854879999_001253,,,0.0,frame_fifo_full,dropped,True,fifo_cached_frame,1253,100,0,1151,100,0,1,109.80511699744966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,1254,rsg_20260806_84_954880000_001254,0,1,0.0,frame_fifo_full,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,1254,rsg_20260806_84_954880000_001254,,,0.0,frame_fifo_full,dropped,True,fifo_cached_frame,1254,100,0,1152,100,0,1,42.82231999968644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,1255,rsg_20260806_85_004879999_001255,0,1,0.0,frame_fifo_full,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,1255,rsg_20260806_85_004879999_001255,,,0.0,frame_fifo_full,dropped,True,fifo_cached_frame,1255,100,0,1153,100,0,1,48.0338390043471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,1256,rsg_20260806_85_054879999_001256,0,1,0.0,frame_fifo_full,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,dropped_oldest,1256,rsg_20260806_85_054879999_001256,,,0.0,frame_fifo_full,dropped,True,fifo_cached_frame,1256,100,0,1154,100,0,1,71.85212799959118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rsg_object_detection,frame_trace,1245,rsg_20260806_84_354879999_001245,,,,ok,sent_to_hydra,,,,,,,,,,750.7141890018829,12.506074002885725,698.5799690010026,37.56555600557476,0.1744699984556064,37.391086007119156,0.005409005098044872,5.560937002883293,0.22765500034438446,273.1085900013568,20.521293001365848,0.006751994078513235,293.86428999714553,98.38448299706215,82.3609889994259,3.929460988729261,170.92751299787778,0.47611201443942264,1.4284599965321831,0.3914990011253394,0.0037130012060515583,357.92677399876993,4.494920001889113,0.1309159997617826,36.559763000695966,0.04236899985698983,8.320219996676315,7.734986000286881,0.08761900244280696,0.4976149939466268,3.398023000045214,0.7820070022717118,0.005824003892485052,2.0571809873217717,8,0,7,0,0,,,,,,,,,,,,
